ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),TOO,145.49,-37.5717,842.3,20,ea_data/1996-08-13T04.28.AU.TOO.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),QIS,139.6052,-20.5577,1135.4,20,ea_data/1996-08-13T04.28.AU.QIS.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),CTA,146.255,-20.0883,1144.9,20,ea_data/1996-08-13T04.28.AU.CTA.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),FORT,128.059,-30.799,1494.2,40,ea_data/1996-08-13T04.28.AU.FORT.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),WARB,126.643,-26.184,1711.4,20,sd_data/1996-08-13T04.26.AU.WARB.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),WOOL,121.678,-31.073,2094.6,20,sd_data/1996-08-13T04.26.AU.WOOL.mseed
1996-08-13T04:30:10.000000Z,ga1996pxjivq,143.519,-30.08,2,5.1,mb,4.89,Allen (2025),KAKA,132.44,-12.711,2236.8,40,sd_data/1996-08-13T04.26.AU.KAKA.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),CMSA,145.6903,-31.539,259.1,40,ea_data/1996-08-14T09.27.AU.CMSA.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),YOU,148.382,-34.278,648.8,40,sd_data/1996-08-14T09.25.AU.YOU.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),RMQ,148.755,-26.489,650.9,40,ea_data/1996-08-14T09.27.AU.RMQ.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),ARMA,151.628,-30.4198,779,20,ea_data/1996-08-14T09.27.AU.ARMA.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),TOO,145.49,-37.5717,845.9,20,ea_data/1996-08-14T09.27.AU.TOO.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),QIS,139.6052,-20.5577,1130.7,20,ea_data/1996-08-14T09.27.AU.QIS.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),FORT,128.059,-30.799,1487.3,40,ea_data/1996-08-14T09.27.AU.FORT.mseed
1996-08-14T09:29:07.000000Z,ga1996pzozil,143.538,-30.121,5,4.4,ML,4.25,Allen (2025),KAKA,132.44,-12.711,2241.6,40,sd_data/1996-08-14T09.25.AU.KAKA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),TMA,146.3972,-37.84402,3,200,ea_data/1996-09-25T07.49.MEL.TMA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),TOS,146.40573,-37.82428,4.5,100,ea_data/1996-09-25T07.49.MEL.TOS.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),ABE,146.389012,-37.719352,16.2,100,ea_data/1996-09-25T07.49.MEL.ABE.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),TYR,146.4354,-38.1083,27.3,100,ea_data/1996-09-25T07.49.MEL.TYR.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),MCV,145.89867,-37.69085,49.8,100,ea_data/1996-09-25T07.50.MEL.MCV.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),MTLX,146.564,-38.402,61.1,100,ea_data/1996-09-25T07.50.MEL.MTLX.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),CDN,145.42518,-37.94616,88.1,100,ea_data/1996-09-25T07.50.MEL.CDN.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),FSH,145.9996,-38.7565,105.8,100,ea_data/1996-09-25T07.50.MEL.FSH.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),ROY,145.28854,-37.63986,102.8,100,ea_data/1996-09-25T07.50.MEL.ROY.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),SHY,145.11,-37.826,115.5,100,ea_data/1996-09-25T07.50.MEL.SHY.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),DVBX,145.098,-38.287,125.3,100,ea_data/1996-09-25T07.50.MEL.DVBX.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),MPD,144.9064,-37.7689,133.8,100,ea_data/1996-09-25T07.50.MEL.MPD.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),GVL,144.899,-37.6214,136.8,100,ea_data/1996-09-25T07.50.MEL.GVL.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),LGT,147.46358,-36.76326,153.1,100,ea_data/1996-09-25T07.50.MEL.LGT.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),MIT,147.65871,-36.73171,166.7,100,ea_data/1996-09-25T07.50.MEL.MIT.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),DTM,147.4686,-36.52931,174.8,100,ea_data/1996-09-25T07.50.MEL.DTM.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),HGB,144.306,-38.186,189.1,100,ea_data/1996-09-25T07.50.MEL.HGB.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),GLB,144.2498,-38.0515,192,100,ea_data/1996-09-25T07.50.MEL.GLB.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),IVS,147.06814,-36.13379,200.4,100,ea_data/1996-09-25T07.50.MEL.IVS.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),NAR,147.84481,-36.43023,203.2,100,ea_data/1996-09-25T07.50.MEL.NAR.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),DRA,147.37543,-35.96543,227.1,100,ea_data/1996-09-25T07.50.MEL.DRA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),CRN,143.972,-36.991,237.4,100,ea_data/1996-09-25T07.50.MEL.CRN.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),HOP,144.20458,-35.99638,286.2,100,ea_data/1996-09-25T07.50.MEL.HOP.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),YOU,148.382,-34.278,435.1,40,sd_data/1996-09-25T07.45.AU.YOU.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),CMSA,145.6903,-31.539,704.7,40,ea_data/1996-09-25T07.47.AU.CMSA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),STKA,141.5952,-31.8769,797,20,ea_data/1996-09-25T07.47.AU.STKA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),ARMA,151.628,-30.4198,954.7,20,ea_data/1996-09-25T07.45.AU.ARMA.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),BBOO,136.0564,-32.8097,1095.4,40,ea_data/1996-09-25T07.47.AU.BBOO.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),RMQ,148.755,-26.489,1280.2,40,ea_data/1996-09-25T07.47.AU.RMQ.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),FORT,128.059,-30.799,1862.5,40,sd_data/1996-09-25T07.45.AU.FORT.mseed
1996-09-25T07:49:56.000000Z,ga1996syoevi,146.467,-37.877,11,4.4,mwt,4.65,Allen (2025),QIS,139.605,-20.558,2030.8,20,sd_data/1996-09-25T07.45.AU.QIS.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),SDN,139.3374,-34.5093,83.6,100,ea_data/1997-03-05T06.15.MEL.SDN.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),NAP,138.145,-33.184,104.6,100,ea_data/1997-03-05T06.15.MEL.NAP.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),GHS,138.599,-34.921,127.4,125,ea_data/1997-03-05T06.15.00.AD.GHS.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),WHY,137.5745,-33.0334,156.9,100,ea_data/1997-03-05T06.15.00.AD.WHY.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),PDA,137.2389,-35.8059,272.1,100,ea_data/1997-03-05T06.15.MEL.PDA.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),BBOO,136.0564,-32.8097,294.2,40,ea_data/1997-03-05T06.13.AU.BBOO.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),CMSA,145.6903,-31.539,678.1,40,ea_data/1997-03-05T06.13.AU.CMSA.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),YOU,148.382,-34.278,870.2,40,sd_data/1997-03-05T06.11.AU.YOU.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),CAN,148.998,-35.32,934.7,20,sd_data/1997-03-05T06.11.G.CAN.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),FORT,128.059,-30.799,1080.8,40,ea_data/1997-03-05T06.13.AU.FORT.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),RMQ,148.755,-26.489,1242.5,40,ea_data/1997-03-05T06.13.AU.RMQ.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),ARMA,151.628,-30.4198,1250.7,20,ea_data/1997-03-05T06.13.AU.ARMA.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),WARB,126.643,-26.184,1458.4,20,sd_data/1997-03-05T06.11.AU.WARB.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),WOOL,121.678,-31.073,1652.6,20,sd_data/1997-03-05T06.11.AU.WOOL.mseed
1997-03-05T06:15:21.000000Z,ga1997emdexg,138.972,-33.823,22.8,5,mb,4.86,Allen (2025),MEEK,118.614,-26.638,2110.7,40,sd_data/1997-03-05T06.11.AU.MEEK.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),ROY,145.28854,-37.63986,119.2,100,ea_data/1997-06-27T03.20.MEL.ROY.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),IVS,147.06814,-36.13379,113.1,100,ea_data/1997-06-27T03.20.MEL.IVS.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),TOM,146.34969,-37.80853,116.3,100,ea_data/1997-06-27T03.20.MEL.TOM.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),TOS,146.40573,-37.82428,119,100,ea_data/1997-06-27T03.20.MEL.TOS.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),PAT,146.455572,-37.857253,123.7,200,ea_data/1997-06-27T03.20.MEL.PAT.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),MIC,146.359389,-37.903344,126.8,100,ea_data/1997-06-27T03.20.MEL.MIC.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),GVL,144.899,-37.6214,141.3,100,ea_data/1997-06-27T03.20.MEL.GVL.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),LGT,147.46358,-36.76326,122.3,100,ea_data/1997-06-27T03.20.MEL.LGT.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),DTM,147.4686,-36.52931,126,100,ea_data/1997-06-27T03.20.MEL.DTM.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),DDB,147.51147,-36.55777,129.1,100,ea_data/1997-06-27T03.20.MEL.DDB.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),CDN,145.42518,-37.94616,142.2,100,ea_data/1997-06-27T03.20.MEL.CDN.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),MIT,147.65871,-36.73171,139.8,100,ea_data/1997-06-27T03.20.MEL.MIT.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),DRA,147.37543,-35.96543,146.3,100,ea_data/1997-06-27T03.20.MEL.DRA.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),TYR,146.4354,-38.1083,150.4,100,ea_data/1997-06-27T03.20.MEL.TYR.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),KOW,144.5201,-35.7885,179.2,100,ea_data/1997-06-27T03.21.MEL.KOW.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),NAR,147.84481,-36.43023,161.4,20,ea_data/1997-06-27T03.20.MEL.NAR.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),CRN,143.972,-36.991,190.6,100,ea_data/1997-06-27T03.20.MEL.CRN.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),DVB,145.0977,-38.2874,189,100,ea_data/1997-06-27T03.20.MEL.DVB.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),CMSA,145.6903,-31.539,582.7,40,ea_data/1997-06-27T03.18.AU.CMSA.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),STKA,141.5952,-31.8769,683.4,20,ea_data/1997-06-27T03.18.AU.STKA.mseed
1997-06-27T03:20:27.000000Z,ga1997mneenh,145.955,-36.75,18,3.9,Mwt,3.97,Allen (2025),RMQ,148.755,-26.489,1168.6,40,ea_data/1997-06-27T03.18.AU.RMQ.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),NAP,138.145,-33.184,61.9,100,ea_data/1997-07-21T15.10.MEL.NAP.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),BBOO,136.0564,-32.8097,160.7,40,ea_data/1997-07-21T15.08.AU.BBOO.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),SDN,139.3374,-34.5093,245.7,100,ea_data/1997-07-21T15.11.MEL.SDN.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),STKA,141.5952,-31.8769,372.4,20,ea_data/1997-07-21T15.08.AU.STKA.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),CMSA,145.6903,-31.539,758.7,40,ea_data/1997-07-21T15.08.AU.CMSA.mseed
1997-07-21T15:10:43.000000Z,ga1997ogddrv,137.79,-32.69,10,3.8,MLa,3.8,Allen (2025),QIS,139.6052,-20.5577,1360.4,20,ea_data/1997-07-21T15.08.AU.QIS.mseed
1997-08-10T09:20:31.000000Z,ga1997pqkbni,124.4227,-16.0503,10,6.2,Mwp,6.2,Mwp,GIRL,114.234,-22.643,1294.9,40,sd_data/1997-08-10T09.16.AU.GIRL.mseed
1997-08-10T09:20:31.000000Z,ga1997pqkbni,124.4227,-16.0503,10,6.2,Mwp,6.2,Mwp,BBOO,136.056,-32.81,2195.8,40,sd_data/1997-08-10T09.16.AU.BBOO.mseed
1997-08-10T09:20:31.000000Z,ga1997pqkbni,124.4227,-16.0503,10,6.2,Mwp,6.2,Mwp,CTA,146.255,-20.088,2352.1,20,sd_data/1997-08-10T09.16.AU.CTA.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),NWAO,117.239,-32.9277,169.3,20,iris_dump/1997-08-31T15.21.IU.NWAO.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),WOOL,121.678,-31.073,382.7,20,sd_data/1997-08-31T15.19.AU.WOOL.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),MEEK,118.614,-26.638,540.9,40,cwb_dump/1997-08-31T15.23.AU.MEEK.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),FORT,128.059,-30.799,991.8,40,cwb_dump/1997-08-31T15.23.AU.FORT.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),GIRL,114.234,-22.643,1033.8,40,cwb_dump/1997-08-31T15.23.AU.GIRL.mseed
1997-08-31T15:23:50.000000Z,ga1997rdkjbx,117.684,-31.449,5,4.6,ML,4.36,Allen (2025),WARB,126.643,-26.184,1050.7,20,sd_data/1997-08-31T15.19.AU.WARB.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA07,124.078,-18.182,99.8,25,sd_data/1997-09-01T09.46.7D.KA07.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA05,124.912,-16.82,236.9,25,sd_data/1997-09-01T09.46.7D.KA05.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA08,126.016,-18.868,315.2,25,sd_data/1997-09-01T09.46.7D.KA08.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA09,127.465,-17.281,468.2,25,sd_data/1997-09-01T09.46.7D.KA09.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA03,127.248,-15.928,500.1,25,sd_data/1997-09-01T09.46.7D.KA03.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA02,128,-16.013,567.5,25,sd_data/1997-09-01T09.46.7D.KA02.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KA10,128.479,-16.596,592,25,sd_data/1997-09-01T09.46.7D.KA10.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),WARB,126.643,-26.184,963.6,20,sd_data/1997-09-01T09.44.AU.WARB.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),MEEK,118.614,-26.638,1052.2,40,sd_data/1997-09-01T09.44.AU.MEEK.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),GIRL,114.234,-22.643,1055.6,40,sd_data/1997-09-01T09.44.AU.GIRL.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),KAKA,132.44,-12.711,1163.4,40,sd_data/1997-09-01T09.44.AU.KAKA.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),FORT,128.059,-30.799,1490.3,40,sd_data/1997-09-01T09.44.AU.FORT.mseed
1997-09-01T09:48:37.000000Z,ga1997reuzci,123.138,-18.116,5,4.5,mb,4.08,Allen (2025),QIS,139.605,-20.558,1750.5,20,sd_data/1997-09-01T09.44.AU.QIS.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),BJE,148.646,-34.9505,47.4,100,ea_data/1998-02-14T18.23.MEL.BJE.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),DRA,147.37543,-35.96543,136.8,100,ea_data/1998-02-14T18.23.MEL.DRA.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),NAR,147.84481,-36.43023,140.3,100,ea_data/1998-02-14T18.23.MEL.NAR.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),IVS,147.06814,-36.13379,170.1,100,ea_data/1998-02-14T18.23.MEL.IVS.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),DDC,147.52411,-36.56085,169.1,100,ea_data/1998-02-14T18.23.MEL.DDC.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),DTM,147.4686,-36.52931,169.7,100,ea_data/1998-02-14T18.23.MEL.DTM.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),MIT,147.65871,-36.73171,177.5,100,ea_data/1998-02-14T18.23.MEL.MIT.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),TAL,150.38091,-34.77094,167.1,100,ea_data/1998-02-14T18.23.MEL.TAL.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),FTZ,150.48384,-34.64215,181.8,100,ea_data/1998-02-14T18.23.MEL.FTZ.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),YER,150.23205,-34.14247,195.7,100,ea_data/1998-02-14T18.24.MEL.YER.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),KAN,150.0668,-33.9966,197.5,100,ea_data/1998-02-14T18.24.MEL.KAN.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),CPX,150.62474,-34.47647,202,100,ea_data/1998-02-14T18.24.MEL.CPX.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),NAT,150.42669,-34.20607,204.3,100,ea_data/1998-02-14T18.24.MEL.NAT.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),AVO,150.615,-34.3764,207,100,ea_data/1998-02-14T18.24.MEL.AVO.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),JBR,150.04862,-33.76183,217.5,100,ea_data/1998-02-14T18.24.MEL.JBR.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),WER,150.5803,-33.9503,233.7,100,ea_data/1998-02-14T18.24.MEL.WER.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),LBX,150.87355,-34.27212,233.3,100,ea_data/1998-02-14T18.24.MEL.LBX.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),APN,150.82345,-34.17086,235.7,100,ea_data/1998-02-14T18.24.MEL.APN.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),MGCD,151.1075,-33.2076,326.9,20,ea_data/1998-02-14T18.21.AU.MGCD.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),TOO,145.49,-37.5717,377.2,20,ea_data/1998-02-14T18.21.AU.TOO.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),ROY,145.289,-37.64,389.2,100,sd_data/1998-02-14T18.25.MEL.ROY.mseed
1998-02-14T18:23:34.000000Z,ga1998deensa,148.604,-35.372,0,3.8,Mwt,3.93,Allen (2025),CMSA,145.6903,-31.539,509.3,40,ea_data/1998-02-14T18.21.AU.CMSA.mseed
