,Unnamed: 0,ORIGIN,GAID,EQLO,EQLA,EQDEP,OMAG,MAGTYPE,MW,MWSRC,STA,STLO,STLA,REPI,SAMPLING_RATE,MSEEDFILE,mseed_path,STA_ORIG,NET,LOC,CHA,event_origin,VS,VS_FLAG,REV_NET,PAZ_FILE,PAZ_CRN_FREQ,PAZ_CONSTANT,REV_CHA,STEL,Description
27721,8108,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),TOO,145.49,-37.572,78.1,200.0,new_hsd/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,TOO,AU,00,HHE,2024-08-06 17:48:44,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
27722,8108,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),TOO,145.49,-37.572,78.1,200.0,new_hsd/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,TOO,AU,00,HHN,2024-08-06 17:48:44,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
27723,8108,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),TOO,145.49,-37.572,78.1,200.0,new_hsd/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.TOO.ga2024plnsvb.mseed,TOO,AU,00,HHZ,2024-08-06 17:48:44,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
27769,8121,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),BRTH,147.885,-37.744,137.8,250.0,2024-08-06T17.46.UM.BRTH.mseed,../inputs/wf_data/2024-08-06T17.46.UM.BRTH.mseed,BRTH,UM,,CHE,2024-08-06 17:48:44,596.5,proxy,VW,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,DHE,,
27770,8121,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),BRTH,147.885,-37.744,137.8,250.0,2024-08-06T17.46.UM.BRTH.mseed,../inputs/wf_data/2024-08-06T17.46.UM.BRTH.mseed,BRTH,UM,,CHN,2024-08-06 17:48:44,596.5,proxy,VW,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,DHN,,
27771,8121,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),BRTH,147.885,-37.744,137.8,250.0,2024-08-06T17.46.UM.BRTH.mseed,../inputs/wf_data/2024-08-06T17.46.UM.BRTH.mseed,BRTH,UM,,CHZ,2024-08-06 17:48:44,596.5,proxy,VW,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,DHZ,,
27811,8129,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),BEGA,149.85,-36.73,321.5,100.0,2024-08-06T17.46.DU.BEGA.mseed,../inputs/wf_data/2024-08-06T17.46.DU.BEGA.mseed,BEGA,DU,60,HHZ,2024-08-06 17:48:44,813.4999999999999,proxy,DU,../inputs/paz/s6000-2hz.paz,1.84,104857601.625,EHZ,,
27848,8137,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CNB,149.363,-35.315,361.9,200.0,new_hsd/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,CNB,AU,00,HHE,2024-08-06 17:48:44,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
27849,8137,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CNB,149.363,-35.315,361.9,200.0,new_hsd/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,CNB,AU,00,HHN,2024-08-06 17:48:44,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
27850,8137,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CNB,149.363,-35.315,361.9,200.0,new_hsd/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CNB.ga2024plnsvb.mseed,CNB,AU,00,HHZ,2024-08-06 17:48:44,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
27968,8157,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CMSA,145.69,-31.539,663.3,200.0,new_hsd/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,CMSA,AU,00,HHE,2024-08-06 17:48:44,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
27969,8157,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CMSA,145.69,-31.539,663.3,200.0,new_hsd/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,CMSA,AU,00,HHN,2024-08-06 17:48:44,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
27970,8157,2024-08-06T17:48:44.067000Z,ga2024plnsvb,146.3610382,-37.49197388,9.6,4.11,MLa,4.1,Allen (2025),CMSA,145.69,-31.539,663.3,200.0,new_hsd/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,../inputs/wf_data/2024-08-06T17-48-44.AU.CMSA.ga2024plnsvb.mseed,CMSA,AU,00,HHZ,2024-08-06 17:48:44,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
28501,8260,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,CNB,AU,00,HHE,2024-08-23 02:01:58,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28502,8260,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,CNB,AU,00,HHN,2024-08-23 02:01:58,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28503,8260,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CNB.ga2024qpnryi.mseed,CNB,AU,00,HHZ,2024-08-23 02:01:58,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28552,8269,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,CMSA,AU,00,HHE,2024-08-23 02:01:58,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
28553,8269,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,CMSA,AU,00,HHN,2024-08-23 02:01:58,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
28554,8269,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.CMSA.ga2024qpnryi.mseed,CMSA,AU,00,HHZ,2024-08-23 02:01:58,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
28612,8280,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,TOO,AU,00,HHE,2024-08-23 02:01:58,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
28613,8280,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,TOO,AU,00,HHN,2024-08-23 02:01:58,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
28614,8280,2024-08-23T02:01:58.180000Z,ga2024qpnryi,150.869,-32.347,2.0,4.7,Mw,5.1,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,../inputs/wf_data/2024-08-23T02-01-58.AU.TOO.ga2024qpnryi.mseed,TOO,AU,00,HHZ,2024-08-23 02:01:58,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
28883,8331,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,CNB,AU,00,HHE,2024-08-24 06:31:37,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28884,8331,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,CNB,AU,00,HHN,2024-08-24 06:31:37,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28885,8331,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CNB.ga2024qrsjee.mseed,CNB,AU,00,HHZ,2024-08-24 06:31:37,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
28934,8340,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,CMSA,AU,00,HHE,2024-08-24 06:31:37,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
28935,8340,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,CMSA,AU,00,HHN,2024-08-24 06:31:37,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
28936,8340,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.CMSA.ga2024qrsjee.mseed,CMSA,AU,00,HHZ,2024-08-24 06:31:37,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
28994,8351,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,TOO,AU,00,HHE,2024-08-24 06:31:37,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
28995,8351,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,TOO,AU,00,HHN,2024-08-24 06:31:37,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
28996,8351,2024-08-24T06:31:37.463000Z,ga2024qrsjee,150.869,-32.347,2.0,4.48,Mw,4.9,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,../inputs/wf_data/2024-08-24T06-31-37.AU.TOO.ga2024qrsjee.mseed,TOO,AU,00,HHZ,2024-08-24 06:31:37,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
29122,8375,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,CNB,AU,00,HHE,2024-09-06 19:58:32,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29123,8375,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,CNB,AU,00,HHN,2024-09-06 19:58:32,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29124,8375,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CNB,149.363,-35.315,357.5,200.0,new_hsd/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CNB.ga2024rqpnyt.mseed,CNB,AU,00,HHZ,2024-09-06 19:58:32,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29170,8384,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,CMSA,AU,00,HHE,2024-09-06 19:58:32,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,220.0,"AU.CMSA (Cobar, New South Wales)"
29171,8384,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,CMSA,AU,00,HHN,2024-09-06 19:58:32,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,220.0,"AU.CMSA (Cobar, New South Wales)"
29172,8384,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),CMSA,145.69,-31.539,497.7,200.0,new_hsd/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.CMSA.ga2024rqpnyt.mseed,CMSA,AU,00,HHZ,2024-09-06 19:58:32,837.75,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,220.0,"AU.CMSA (Cobar, New South Wales)"
29236,8396,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,TOO,AU,00,HHE,2024-09-06 19:58:32,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
29237,8396,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,TOO,AU,00,HHN,2024-09-06 19:58:32,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
29238,8396,2024-09-06T19:58:32.652000Z,ga2024rqpnyt,150.869,-32.347,2.0,4.46,Mw,4.83,Allen (2025),TOO,145.49,-37.572,759.5,200.0,new_hsd/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,../inputs/wf_data/2024-09-06T19-58-32.AU.TOO.ga2024rqpnyt.mseed,TOO,AU,00,HHZ,2024-09-06 19:58:32,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
29245,8398,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),TOO,145.49,-37.572,81.2,200.0,new_hsd/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,TOO,AU,00,HHE,2024-09-08 13:56:05,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHE,604.0,"AU.TOO (Toolangi, VIC)"
29246,8398,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),TOO,145.49,-37.572,81.2,200.0,new_hsd/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,TOO,AU,00,HHN,2024-09-08 13:56:05,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHN,604.0,"AU.TOO (Toolangi, VIC)"
29247,8398,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),TOO,145.49,-37.572,81.2,200.0,new_hsd/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.TOO.ga2024rtuyxc.mseed,TOO,AU,00,HHZ,2024-09-08 13:56:05,1003.2500000000001,measured,AU,../inputs/paz/sts2-g3.paz,31.77,597616000.0,EHZ,604.0,"AU.TOO (Toolangi, VIC)"
29329,8413,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),CNB,149.363,-35.315,369.5,200.0,new_hsd/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,CNB,AU,00,HHE,2024-09-08 13:56:05,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHE,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29330,8413,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),CNB,149.363,-35.315,369.5,200.0,new_hsd/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,CNB,AU,00,HHN,2024-09-08 13:56:05,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHN,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29331,8413,2024-09-08T13:56:05.598000Z,ga2024rtuyxc,145.7339325,-36.86780167,5.0,3.55,MLa,3.46,Allen (2025),CNB,149.363,-35.315,369.5,200.0,new_hsd/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,../inputs/wf_data/2024-09-08T13-56-05.AU.CNB.ga2024rtuyxc.mseed,CNB,AU,00,HHZ,2024-09-08 13:56:05,975.8333333333331,proxy,AU,../inputs/paz/sts2-g3.paz,31.77,481000000.0,EHZ,853.0,"AU.CNB (Kowen Forrest, Australian Capital Territory)"
29470,8444,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),WILM,138.157,-32.669,67.1,100.0,2024-09-16T07.37.DU.WILM.mseed,../inputs/wf_data/2024-09-16T07.37.DU.WILM.mseed,WILM,DU,60,HHE,2024-09-16 07:39:10,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHE,,
29471,8444,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),WILM,138.157,-32.669,67.1,100.0,2024-09-16T07.37.DU.WILM.mseed,../inputs/wf_data/2024-09-16T07.37.DU.WILM.mseed,WILM,DU,60,HHN,2024-09-16 07:39:10,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHN,,
29472,8444,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),WILM,138.157,-32.669,67.1,100.0,2024-09-16T07.37.DU.WILM.mseed,../inputs/wf_data/2024-09-16T07.37.DU.WILM.mseed,WILM,DU,60,HHZ,2024-09-16 07:39:10,339.5,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,2013265951.1999998,EHZ,,
29476,8446,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),HML1,138.589,-34.403,130.2,100.0,2024-09-16T07.37.DU.HML1.mseed,../inputs/wf_data/2024-09-16T07.37.DU.HML1.mseed,HML1,DU,60,HHE,2024-09-16 07:39:10,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHE,,
29477,8446,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),HML1,138.589,-34.403,130.2,100.0,2024-09-16T07.37.DU.HML1.mseed,../inputs/wf_data/2024-09-16T07.37.DU.HML1.mseed,HML1,DU,60,HHN,2024-09-16 07:39:10,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHN,,
29478,8446,2024-09-16T07:39:10.587000Z,ga2024siahqo,138.3460236,-33.24928284,7.5,3.56,MLa,3.56,Allen (2025),HML1,138.589,-34.403,130.2,100.0,2024-09-16T07.37.DU.HML1.mseed,../inputs/wf_data/2024-09-16T07.37.DU.HML1.mseed,HML1,DU,60,HHZ,2024-09-16 07:39:10,391.0,proxy,DU,../inputs/paz/cmg-6t-1s.paz,0.99,1006632975.5999999,EHZ,,
