,STA,STLA,STLO,VS,VS_FLAG
21850,WBW11,-33.284,117.03,767.5,proxy
21851,NWAO,-32.928,117.239,769.2222222222221,proxy
21852,NWAO,-32.928,117.239,769.2222222222221,proxy
21853,NWAO,-32.928,117.239,769.2222222222221,proxy
21854,NWAO,-32.928,117.239,769.2222222222221,proxy
21855,NWAO,-32.928,117.239,769.2222222222221,proxy
21856,NWAO,-32.928,117.239,769.2222222222221,proxy
21857,NWAO,-32.928,117.239,769.2222222222221,proxy
21858,NWAO,-32.928,117.239,769.2222222222221,proxy
21859,NWAO,-32.928,117.239,769.2222222222221,proxy
21860,NWAO,-32.928,117.239,769.2222222222221,proxy
21861,NWAO,-32.928,117.239,769.2222222222221,proxy
21862,NWAO,-32.928,117.239,769.2222222222221,proxy
21863,NWAO,-32.928,117.239,769.2222222222221,proxy
21864,NWAO,-32.928,117.239,769.2222222222221,proxy
21865,NWAO,-32.928,117.239,769.2222222222221,proxy
21866,WBX18,-33.485,119.765,523.25,proxy
21867,WBX18,-33.485,119.765,523.25,proxy
21868,WBX18,-33.485,119.765,523.25,proxy
21869,WBZ11,-34.401,116.999,410.75,proxy
21870,WBZ11,-34.401,116.999,410.75,proxy
21871,WBZ11,-34.401,116.999,410.75,proxy
21872,WBV12,-32.76,117.423,531.0,proxy
21873,WBV12,-32.76,117.423,531.0,proxy
21874,WBV12,-32.76,117.423,531.0,proxy
21875,AUALB,-34.999,117.905,469.00000000000006,proxy
21876,AUALB,-34.999,117.905,469.00000000000006,proxy
21877,AUALB,-34.999,117.905,469.00000000000006,proxy
21878,AUALB,-34.999,117.905,469.00000000000006,proxy
21879,AUALB,-34.999,117.905,469.00000000000006,proxy
21880,AUALB,-34.999,117.905,469.00000000000006,proxy
21881,WCA12,-34.83,117.415,675.9999999999999,proxy
21882,WCA12,-34.83,117.415,675.9999999999999,proxy
21883,WCA12,-34.83,117.415,675.9999999999999,proxy
21884,WBV17,-32.829,119.378,577.2,proxy
21885,WBV17,-32.829,119.378,577.2,proxy
21886,WBV17,-32.829,119.378,577.2,proxy
21887,WCA13,-35.027,117.843,324.5,proxy
21888,WCA13,-35.027,117.843,324.5,proxy
21889,SWN22,-33.083,119.69,664.8,proxy
21890,SWN22,-33.083,119.69,664.8,proxy
21891,SWN22,-33.083,119.69,664.8,proxy
21892,RKGY,-34.609,116.977,649.1111111111111,proxy
21893,RKGY,-34.609,116.977,649.1111111111111,proxy
21894,RKGY,-34.609,116.977,649.1111111111111,proxy
21895,RKGY,-34.609,116.977,649.1111111111111,proxy
21896,RKGY,-34.609,116.977,649.1111111111111,proxy
21897,RKGY,-34.609,116.977,649.1111111111111,proxy
21898,WBU13,-32.417,117.811,335.49999999999994,proxy
21899,WBU13,-32.417,117.811,335.49999999999994,proxy
21900,WBU13,-32.417,117.811,335.49999999999994,proxy
21901,WBU14,-32.356,118.137,830.0,proxy
21902,WBU14,-32.356,118.137,830.0,proxy
21903,WBU14,-32.356,118.137,830.0,proxy
21904,WBU15,-32.359,118.568,406.25,proxy
21905,WBU15,-32.359,118.568,406.25,proxy
21906,WBU15,-32.359,118.568,406.25,proxy
21907,SWN26,-32.433,118.929,273.75,proxy
21908,SWN26,-32.433,118.929,273.75,proxy
21909,SWN26,-32.433,118.929,273.75,proxy
21910,WBX09,-33.623,116.582,815.0,proxy
21911,WBX09,-33.623,116.582,815.0,proxy
21912,WBX09,-33.623,116.582,815.0,proxy
21913,WBX10,-33.623,116.582,743.0000000000001,proxy
21914,WBX10,-33.623,116.582,743.0000000000001,proxy
21915,WBX10,-33.623,116.582,743.0000000000001,proxy
21916,WBW10,-33.199,116.582,1082.0,proxy
21917,WBW10,-33.199,116.582,1082.0,proxy
21918,WBW10,-33.199,116.582,1082.0,proxy
21919,WBV18,-32.8,119.8,369.75,proxy
21920,WBV18,-32.8,119.8,369.75,proxy
21921,WBV18,-32.8,119.8,369.75,proxy
21922,WBU12,-32.363,117.428,394.75,proxy
21923,WBU12,-32.363,117.428,394.75,proxy
21924,WBU12,-32.363,117.428,394.75,proxy
21925,WBU17,-32.425,119.416,489.79999999999995,proxy
21926,WBU17,-32.425,119.416,489.79999999999995,proxy
21927,WBU17,-32.425,119.416,489.79999999999995,proxy
21928,SWN02,-32.068,118.394,358.75,proxy
21929,SWN02,-32.068,118.394,358.75,proxy
21930,SWN02,-32.068,118.394,358.75,proxy
21931,WBV10,-32.794,116.604,997.5,proxy
21932,WBV10,-32.794,116.604,997.5,proxy
21933,WBV10,-32.794,116.604,997.5,proxy
21934,WBT15,-32.033,118.529,462.5,proxy
21935,WBT15,-32.033,118.529,462.5,proxy
21936,WBT15,-32.033,118.529,462.5,proxy
21937,WBX08,-33.597,116.194,532.5,proxy
21938,WBX08,-33.597,116.194,532.5,proxy
21939,WBX08,-33.597,116.194,532.5,proxy
21940,WBW09,-33.198,116.272,415.25000000000006,proxy
21941,WBW09,-33.198,116.272,415.25000000000006,proxy
21942,WBW09,-33.198,116.272,415.25000000000006,proxy
21943,WBT14,-31.919,118.252,423.75,proxy
21944,WBT14,-31.919,118.252,423.75,proxy
21945,WBT14,-31.919,118.252,423.75,proxy
21946,SWN12,-32.39,116.839,435.0,proxy
21947,SWN12,-32.39,116.839,435.0,proxy
21948,SWN12,-32.39,116.839,435.0,proxy
21949,WBZ09,-34.398,116.178,538.5,proxy
21950,WBZ09,-34.398,116.178,538.5,proxy
21951,WBZ09,-34.398,116.178,538.5,proxy
21952,WBU18,-32.388,119.84,383.0,proxy
21953,WBU18,-32.388,119.84,383.0,proxy
21954,WBU18,-32.388,119.84,383.0,proxy
21955,WBT17,-32.024,119.4,699.7499999999999,proxy
21956,WBT17,-32.024,119.4,699.7499999999999,proxy
21957,WBT17,-32.024,119.4,699.7499999999999,proxy
21958,WCA09,-34.75,116.217,431.0,proxy
21959,WCA09,-34.75,116.217,431.0,proxy
21960,WCA09,-34.75,116.217,431.0,proxy
21961,WBV09,-32.79,116.209,506.0,proxy
21962,WBV09,-32.79,116.209,506.0,proxy
21963,WBV09,-32.79,116.209,506.0,proxy
21964,WBU10,-32.277,116.584,496.50000000000006,proxy
21965,WBU10,-32.277,116.584,496.50000000000006,proxy
21966,WBU10,-32.277,116.584,496.50000000000006,proxy
21967,WBT18,-31.997,119.767,353.0,proxy
21968,WBT18,-31.997,119.767,353.0,proxy
21969,WBT18,-31.997,119.767,353.0,proxy
21970,WBS14,-31.602,118.3,426.75,proxy
21971,WBS14,-31.602,118.3,426.75,proxy
21972,WBS14,-31.602,118.3,426.75,proxy
21973,WBZ08,-34.403,115.785,477.4,proxy
21974,WBZ08,-34.403,115.785,477.4,proxy
21975,WBZ08,-34.403,115.785,477.4,proxy
21976,WBS15,-31.569,118.593,343.25,proxy
21977,WBS15,-31.569,118.593,343.25,proxy
21978,WBS15,-31.569,118.593,343.25,proxy
21979,KLBR,-31.591,117.755,889.7499999999999,proxy
21980,KLBR,-31.591,117.755,889.7499999999999,proxy
21981,KLBR,-31.591,117.755,889.7499999999999,proxy
21982,KLBR,-31.591,117.755,889.7499999999999,proxy
21983,KLBR,-31.591,117.755,889.7499999999999,proxy
21984,KLBR,-31.591,117.755,889.7499999999999,proxy
21985,WBT10,-32.006,116.628,840.7500000000001,proxy
21986,WBT10,-32.006,116.628,840.7500000000001,proxy
21987,WBT10,-32.006,116.628,840.7500000000001,proxy
21988,WBS16,-31.59,119.027,359.24999999999994,proxy
21989,WBS16,-31.59,119.027,359.24999999999994,proxy
21990,WBS16,-31.59,119.027,359.24999999999994,proxy
21991,WBS12,-31.618,117.398,435.6,proxy
21992,WBS12,-31.618,117.398,435.6,proxy
21993,WBS12,-31.618,117.398,435.6,proxy
21994,WBV08,-32.822,115.682,265.0,proxy
21995,WBV08,-32.822,115.682,265.0,proxy
21996,WBV08,-32.822,115.682,265.0,proxy
21997,SWN00,-31.373,118.491,829.0,proxy
21998,SWN00,-31.373,118.491,829.0,proxy
21999,SWN00,-31.373,118.491,829.0,proxy
22000,WBY07,-34.01,115.399,390.49999999999994,proxy
22001,WBY07,-34.01,115.399,390.49999999999994,proxy
22002,WBY07,-34.01,115.399,390.49999999999994,proxy
22003,WBS11,-31.592,117.012,986.5,proxy
22004,WBS11,-31.592,117.012,986.5,proxy
22005,WBS11,-31.592,117.012,986.5,proxy
22006,AUBUS,-33.66,115.383,341.0,proxy
22007,AUBUS,-33.66,115.383,341.0,proxy
22008,AUBUS,-33.66,115.383,341.0,proxy
22009,AUBUS,-33.66,115.383,341.0,proxy
22010,AUBUS,-33.66,115.383,341.0,proxy
22011,AUBUS,-33.66,115.383,341.0,proxy
22012,SWN27,-31.454,119.432,433.75,proxy
22013,SWN27,-31.454,119.432,433.75,proxy
22014,SWN27,-31.454,119.432,433.75,proxy
22015,WBU08,-32.401,115.8,376.0,proxy
22016,WBU08,-32.401,115.8,376.0,proxy
22017,WBU08,-32.401,115.8,376.0,proxy
22018,WBS18,-31.603,119.812,415.49999999999994,proxy
22019,WBS18,-31.603,119.812,415.49999999999994,proxy
22020,WBS18,-31.603,119.812,415.49999999999994,proxy
22021,MUN,-31.978,116.208,665.2857142857144,proxy
22022,MUN,-31.978,116.208,665.2857142857144,proxy
22023,MUN,-31.978,116.208,665.2857142857144,proxy
22024,MUN,-31.978,116.208,665.2857142857144,proxy
22025,MUN,-31.978,116.208,665.2857142857144,proxy
22026,MUN,-31.978,116.208,665.2857142857144,proxy
22027,BU08A,-32.393,115.783,313.75,proxy
22028,BU08A,-32.393,115.783,313.75,proxy
22029,BU08A,-32.393,115.783,313.75,proxy
22030,WBR14,-31.186,118.249,376.50000000000006,proxy
22031,WBR14,-31.186,118.249,376.50000000000006,proxy
22032,WBR14,-31.186,118.249,376.50000000000006,proxy
22033,AUMAZ,-32.007,116.038,742.5,proxy
22034,AUMAZ,-32.007,116.038,742.5,proxy
22035,AUMAZ,-32.007,116.038,742.5,proxy
22036,AUMAZ,-32.007,116.038,742.5,proxy
22037,AUMAZ,-32.007,116.038,742.5,proxy
22038,AUMAZ,-32.007,116.038,742.5,proxy
22039,WBR16,-31.232,118.974,836.5,proxy
22040,WBR16,-31.232,118.974,836.5,proxy
22041,WBR16,-31.232,118.974,836.5,proxy
22042,WBS10,-31.565,116.62,1079.7499999999998,proxy
22043,WBS10,-31.565,116.62,1079.7499999999998,proxy
22044,WBS10,-31.565,116.62,1079.7499999999998,proxy
22045,WBR12,-31.203,117.377,377.25,proxy
22046,WBR12,-31.203,117.377,377.25,proxy
22047,WBR12,-31.203,117.377,377.25,proxy
22048,CARL,-31.983,115.927,328.27272727272725,measured
22049,CARL,-31.983,115.927,328.27272727272725,measured
22050,CARL,-31.983,115.927,328.27272727272725,measured
22051,CARL,-31.983,115.927,328.27272727272725,measured
22052,CARL,-31.983,115.927,328.27272727272725,measured
22053,CARL,-31.983,115.927,328.27272727272725,measured
22054,WBR13,-31.115,117.795,422.75000000000006,proxy
22055,WBR13,-31.115,117.795,422.75000000000006,proxy
22056,WBR13,-31.115,117.795,422.75000000000006,proxy
22057,WBR17,-31.221,119.325,797.0,proxy
22058,WBR17,-31.221,119.325,797.0,proxy
22059,WBR17,-31.221,119.325,797.0,proxy
22060,WBR11,-31.275,117.058,392.25,proxy
22061,WBR11,-31.275,117.058,392.25,proxy
22062,WBR11,-31.275,117.058,392.25,proxy
22063,WBX06,-33.645,115.058,652.75,proxy
22064,WBX06,-33.645,115.058,652.75,proxy
22065,WBX06,-33.645,115.058,652.75,proxy
22066,MTKN,-31.933,115.774,605.25,proxy
22067,MTKN,-31.933,115.774,605.25,proxy
22068,MTKN,-31.933,115.774,605.25,proxy
22069,MTKN,-31.933,115.774,605.25,proxy
22070,MTKN,-31.933,115.774,605.25,proxy
22071,MTKN,-31.933,115.774,605.25,proxy
22072,WBR18,-31.199,119.803,441.74999999999994,proxy
22073,WBR18,-31.199,119.803,441.74999999999994,proxy
22074,WBR18,-31.199,119.803,441.74999999999994,proxy
22075,WBS09,-31.502,116.065,468.25,proxy
22076,WBS09,-31.502,116.065,468.25,proxy
22077,WBS09,-31.502,116.065,468.25,proxy
22078,KORDA,-30.877,117.503,575.8333333333333,proxy
22079,KORDA,-30.877,117.503,575.8333333333333,proxy
22080,KORDA,-30.877,117.503,575.8333333333333,proxy
22081,KORDA,-30.877,117.503,575.8333333333333,proxy
22082,KORDA,-30.877,117.503,575.8333333333333,proxy
22083,KORDA,-30.877,117.503,575.8333333333333,proxy
22084,WBQ15,-30.803,118.603,587.5,proxy
22085,WBQ15,-30.803,118.603,587.5,proxy
22086,WBQ15,-30.803,118.603,587.5,proxy
22087,WBQ13,-30.799,117.783,670.5000000000001,proxy
22088,WBQ13,-30.799,117.783,670.5000000000001,proxy
22089,WBQ13,-30.799,117.783,670.5000000000001,proxy
22090,WBS08,-31.661,115.744,298.25,proxy
22091,WBS08,-31.661,115.744,298.25,proxy
22092,WBS08,-31.661,115.744,298.25,proxy
22093,WBQ16,-30.797,118.983,869.5,proxy
22094,WBQ16,-30.797,118.983,869.5,proxy
22095,WBQ16,-30.797,118.983,869.5,proxy
22096,WATNG,-30.732,118.198,741.5,proxy
22097,WATNG,-30.732,118.198,741.5,proxy
22098,WATNG,-30.732,118.198,741.5,proxy
22099,WATNG,-30.732,118.198,741.5,proxy
22100,WATNG,-30.732,118.198,741.5,proxy
22101,WATNG,-30.732,118.198,741.5,proxy
22102,WBQ17,-30.862,119.433,394.25,proxy
22103,WBQ17,-30.862,119.433,394.25,proxy
22104,WBQ17,-30.862,119.433,394.25,proxy
22105,WBR09,-31.182,116.18,554.5,proxy
22106,WBR09,-31.182,116.18,554.5,proxy
22107,WBR09,-31.182,116.18,554.5,proxy
22108,SWN05,-30.769,117.136,376.74999999999994,proxy
22109,SWN05,-30.769,117.136,376.74999999999994,proxy
22110,SWN05,-30.769,117.136,376.74999999999994,proxy
22111,WBQ10,-30.895,116.719,615.25,proxy
22112,WBQ10,-30.895,116.719,615.25,proxy
22113,WBQ10,-30.895,116.719,615.25,proxy
22114,GNGN,-31.358,115.715,403.25,proxy
22115,GNGN,-31.358,115.715,403.25,proxy
22116,GNGN,-31.358,115.715,403.25,proxy
22117,WBP15,-30.395,118.519,591.6,proxy
22118,WBP15,-30.395,118.519,591.6,proxy
22119,WBP15,-30.395,118.519,591.6,proxy
22120,SWN08,-31.085,115.83,420.8,proxy
22121,SWN08,-31.085,115.83,420.8,proxy
22122,SWN08,-31.085,115.83,420.8,proxy
22123,WBP12,-30.439,117.383,920.25,proxy
22124,WBP12,-30.439,117.383,920.25,proxy
22125,WBP12,-30.439,117.383,920.25,proxy
22126,BLDU,-30.612,116.709,829.0,proxy
22127,BLDU,-30.612,116.709,829.0,proxy
22128,BLDU,-30.612,116.709,829.0,proxy
22129,BLDU,-30.612,116.709,829.0,proxy
22130,BLDU,-30.612,116.709,829.0,proxy
22131,BLDU,-30.612,116.709,829.0,proxy
22132,WBP16,-30.373,118.927,364.75,proxy
22133,WBP16,-30.373,118.927,364.75,proxy
22134,WBP16,-30.373,118.927,364.75,proxy
22135,SWN03,-30.323,118.207,524.4,proxy
22136,SWN03,-30.323,118.207,524.4,proxy
22137,SWN03,-30.323,118.207,524.4,proxy
22138,BCON,-30.336,117.765,459.99999999999994,proxy
22139,BCON,-30.336,117.765,459.99999999999994,proxy
22140,BCON,-30.336,117.765,459.99999999999994,proxy
22141,BCON,-30.336,117.765,459.99999999999994,proxy
22142,BCON,-30.336,117.765,459.99999999999994,proxy
22143,BCON,-30.336,117.765,459.99999999999994,proxy
22144,WBQ09,-30.802,116.144,461.50000000000006,proxy
22145,WBQ09,-30.802,116.144,461.50000000000006,proxy
22146,WBQ09,-30.802,116.144,461.50000000000006,proxy
22147,SWN04,-30.63,116.366,539.0,proxy
22148,SWN04,-30.63,116.366,539.0,proxy
22149,SWN04,-30.63,116.366,539.0,proxy
22150,WBR07,-31.2,115.411,426.75,proxy
22151,WBR07,-31.2,115.411,426.75,proxy
22152,WBR07,-31.2,115.411,426.75,proxy
22153,SWN18,-30.362,117.116,491.25,proxy
22154,SWN18,-30.362,117.116,491.25,proxy
22155,SWN18,-30.362,117.116,491.25,proxy
22156,WBP18,-30.399,119.787,445.5,proxy
22157,WBP18,-30.399,119.787,445.5,proxy
22158,WBP18,-30.399,119.787,445.5,proxy
22159,WBQ08,-30.798,115.814,570.0,proxy
22160,WBQ08,-30.798,115.814,570.0,proxy
22161,WBQ08,-30.798,115.814,570.0,proxy
22162,WBP10,-30.393,116.596,512.6,proxy
22163,WBP10,-30.393,116.596,512.6,proxy
22164,WBP10,-30.393,116.596,512.6,proxy
22165,COOLG,-30.96,121.176,771.7499999999999,proxy
22166,COOLG,-30.96,121.176,771.7499999999999,proxy
22167,COOLG,-30.96,121.176,771.7499999999999,proxy
22168,WBO14,-30.031,118.245,683.75,proxy
22169,WBO14,-30.031,118.245,683.75,proxy
22170,WBO14,-30.031,118.245,683.75,proxy
22171,WBO13,-30.038,117.846,296.25,proxy
22172,WBO13,-30.038,117.846,296.25,proxy
22173,WBO13,-30.038,117.846,296.25,proxy
22174,WBQ07,-30.886,115.408,361.74999999999994,proxy
22175,WBQ07,-30.886,115.408,361.74999999999994,proxy
22176,WBQ07,-30.886,115.408,361.74999999999994,proxy
22177,WBO17,-30.034,119.373,321.0,proxy
22178,WBO17,-30.034,119.373,321.0,proxy
22179,WBO17,-30.034,119.373,321.0,proxy
22180,KMBL,-31.368,121.891,739.0,proxy
22181,KMBL,-31.368,121.891,739.0,proxy
22182,KMBL,-31.368,121.891,739.0,proxy
22183,KMBL,-31.368,121.891,739.0,proxy
22184,KMBL,-31.368,121.891,739.0,proxy
22185,KMBL,-31.368,121.891,739.0,proxy
22186,WBO12,-29.936,117.414,386.50000000000006,proxy
22187,WBO12,-29.936,117.414,386.50000000000006,proxy
22188,WBO12,-29.936,117.414,386.50000000000006,proxy
22189,WBO18,-30.054,119.835,725.9999999999999,proxy
22190,WBO18,-30.054,119.835,725.9999999999999,proxy
22191,WBO18,-30.054,119.835,725.9999999999999,proxy
22192,AUKAL,-30.764,121.479,371.0,proxy
22193,AUKAL,-30.764,121.479,371.0,proxy
22194,AUKAL,-30.764,121.479,371.0,proxy
22195,AUKAL,-30.764,121.479,371.0,proxy
22196,AUKAL,-30.764,121.479,371.0,proxy
22197,AUKAL,-30.764,121.479,371.0,proxy
22198,KLGHS,-30.746,121.473,399.00000000000006,proxy
22199,KLGHS,-30.746,121.473,399.00000000000006,proxy
22200,KLGHS,-30.746,121.473,399.00000000000006,proxy
22201,WBO10,-29.989,116.548,422.2,proxy
22202,WBO10,-29.989,116.548,422.2,proxy
22203,WBO10,-29.989,116.548,422.2,proxy
22204,WBO09,-30.029,116.179,790.0,proxy
22205,WBO09,-30.029,116.179,790.0,proxy
22206,WBO09,-30.029,116.179,790.0,proxy
22207,WBN14,-29.608,118.06,390.0,proxy
22208,WBN14,-29.608,118.06,390.0,proxy
22209,WBN14,-29.608,118.06,390.0,proxy
22210,WBN13,-29.611,117.799,238.75,proxy
22211,WBN13,-29.611,117.799,238.75,proxy
22212,WBN13,-29.611,117.799,238.75,proxy
22213,KLGHH,-30.75,121.753,740.4999999999999,proxy
22214,KLGHH,-30.75,121.753,740.4999999999999,proxy
22215,KLGHH,-30.75,121.753,740.4999999999999,proxy
22216,WBN12,-29.609,117.408,583.5,proxy
22217,WBN12,-29.609,117.408,583.5,proxy
22218,WBN12,-29.609,117.408,583.5,proxy
22219,WBN11,-29.593,117.034,199.0,proxy
22220,WBN11,-29.593,117.034,199.0,proxy
22221,WBN11,-29.593,117.034,199.0,proxy
22222,WBO07,-30.02,115.444,409.24999999999994,proxy
22223,WBO07,-30.02,115.444,409.24999999999994,proxy
22224,WBO07,-30.02,115.444,409.24999999999994,proxy
22225,KLGGI,-30.283,121.761,267.0,proxy
22226,KLGGI,-30.283,121.761,267.0,proxy
22227,KLGGI,-30.283,121.761,267.0,proxy
22228,WBM13,-29.216,117.842,255.5,proxy
22229,WBM13,-29.216,117.842,255.5,proxy
22230,WBM13,-29.216,117.842,255.5,proxy
22231,WBM14,-29.186,118.201,318.25,proxy
22232,WBM14,-29.186,118.201,318.25,proxy
22233,WBM14,-29.186,118.201,318.25,proxy
22234,WBM12,-29.215,117.278,624.5,proxy
22235,WBM12,-29.215,117.278,624.5,proxy
22236,WBM12,-29.215,117.278,624.5,proxy
22237,WBM11,-29.225,117.006,593.25,proxy
22238,WBM11,-29.225,117.006,593.25,proxy
22239,WBM11,-29.225,117.006,593.25,proxy
22240,WBL14,-28.801,118.246,308.5,proxy
22241,WBL14,-28.801,118.246,308.5,proxy
22242,WBL14,-28.801,118.246,308.5,proxy
22243,WBL13,-28.786,117.85,202.25,proxy
22244,WBL13,-28.786,117.85,202.25,proxy
22245,WBL13,-28.786,117.85,202.25,proxy
22246,MORW,-29.068,116.039,929.0,proxy
22247,MORW,-29.068,116.039,929.0,proxy
22248,MORW,-29.068,116.039,929.0,proxy
22249,MORW,-29.068,116.039,929.0,proxy
22250,MORW,-29.068,116.039,929.0,proxy
22251,MORW,-29.068,116.039,929.0,proxy
22252,WBL11,-28.795,117.003,361.0,proxy
22253,WBL11,-28.795,117.003,361.0,proxy
22254,WBL11,-28.795,117.003,361.0,proxy
22255,MEEK,-26.638,118.614,522.0,proxy
22256,MEEK,-26.638,118.614,522.0,proxy
22257,MEEK,-26.638,118.614,522.0,proxy
22258,MEEK,-26.638,118.614,522.0,proxy
22259,MEEK,-26.638,118.614,522.0,proxy
22260,MEEK,-26.638,118.614,522.0,proxy
22261,FORT,-30.799,128.059,397.80000000000007,proxy
22262,FORT,-30.799,128.059,397.80000000000007,proxy
22263,FORT,-30.799,128.059,397.80000000000007,proxy
22264,FORT,-30.799,128.059,397.80000000000007,proxy
22265,FORT,-30.799,128.059,397.80000000000007,proxy
22266,FORT,-30.799,128.059,397.80000000000007,proxy
22267,WRKA,-25.038,128.296,437.9999999999999,proxy
22268,WRKA,-25.038,128.296,437.9999999999999,proxy
22269,WRKA,-25.038,128.296,437.9999999999999,proxy
22270,WRKA,-25.038,128.296,437.9999999999999,proxy
22271,WRKA,-25.038,128.296,437.9999999999999,proxy
22272,WRKA,-25.038,128.296,437.9999999999999,proxy
22273,MULG,-30.282,134.059,683.4999999999999,proxy
22274,MULG,-30.282,134.059,683.4999999999999,proxy
22275,MULG,-30.282,134.059,683.4999999999999,proxy
22276,NAPP,-33.183,138.148,716.5,proxy
22277,NAPP,-33.183,138.148,716.5,proxy
22278,AS12,-23.666,133.904,667.0,proxy
22279,AS17,-23.665,133.992,769.5,proxy
22280,LCRK,-30.447,138.216,899.5,proxy
22281,LCRK,-30.447,138.216,899.5,proxy
22282,LCRK,-30.447,138.216,899.5,proxy
22283,LCRK,-30.447,138.216,899.5,proxy
22284,LCRK,-30.447,138.216,899.5,proxy
22285,LCRK,-30.447,138.216,899.5,proxy
22286,WBW12,-33.194,117.29,940.5000000000001,proxy
22287,WBW12,-33.194,117.29,940.5000000000001,proxy
22288,WBW12,-33.194,117.29,940.5000000000001,proxy
22289,WBX11,-33.63,116.954,368.25,proxy
22290,WBX11,-33.63,116.954,368.25,proxy
22291,WBX11,-33.63,116.954,368.25,proxy
22292,WBX12,-33.603,117.403,657.75,proxy
22293,WBX12,-33.603,117.403,657.75,proxy
22294,WBX12,-33.603,117.403,657.75,proxy
22295,WBW10,-33.199,116.582,1082.0,proxy
22296,WBW10,-33.199,116.582,1082.0,proxy
22297,WBW10,-33.199,116.582,1082.0,proxy
22298,NWAO,-32.928,117.239,769.2222222222221,proxy
22299,NWAO,-32.928,117.239,769.2222222222221,proxy
22300,NWAO,-32.928,117.239,769.2222222222221,proxy
22301,NWAO,-32.928,117.239,769.2222222222221,proxy
22302,NWAO,-32.928,117.239,769.2222222222221,proxy
22303,NWAO,-32.928,117.239,769.2222222222221,proxy
22304,NWAO,-32.928,117.239,769.2222222222221,proxy
22305,NWAO,-32.928,117.239,769.2222222222221,proxy
22306,NWAO,-32.928,117.239,769.2222222222221,proxy
22307,NWAO,-32.928,117.239,769.2222222222221,proxy
22308,NWAO,-32.928,117.239,769.2222222222221,proxy
22309,NWAO,-32.928,117.239,769.2222222222221,proxy
22310,NWAO,-32.928,117.239,769.2222222222221,proxy
22311,NWAO,-32.928,117.239,769.2222222222221,proxy
22312,NWAO,-32.928,117.239,769.2222222222221,proxy
22313,SWN20,-33.841,116.981,508.4,proxy
22314,SWN20,-33.841,116.981,508.4,proxy
22315,SWN20,-33.841,116.981,508.4,proxy
22316,WBX09,-33.623,116.582,815.0,proxy
22317,WBX09,-33.623,116.582,815.0,proxy
22318,WBX09,-33.623,116.582,815.0,proxy
22319,WBX10,-33.623,116.582,743.0000000000001,proxy
22320,WBX10,-33.623,116.582,743.0000000000001,proxy
22321,WBX10,-33.623,116.582,743.0000000000001,proxy
22322,SWN15,-33.185,117.659,372.2,proxy
22323,SWN15,-33.185,117.659,372.2,proxy
22324,SWN15,-33.185,117.659,372.2,proxy
22325,WBX13,-33.628,117.766,333.5,proxy
22326,WBX13,-33.628,117.766,333.5,proxy
22327,WBX13,-33.628,117.766,333.5,proxy
22328,WBV12,-32.76,117.423,531.0,proxy
22329,WBV12,-32.76,117.423,531.0,proxy
22330,WBV12,-32.76,117.423,531.0,proxy
22331,WBW09,-33.198,116.272,415.25000000000006,proxy
22332,WBW09,-33.198,116.272,415.25000000000006,proxy
22333,WBW09,-33.198,116.272,415.25000000000006,proxy
22334,WBV10,-32.794,116.604,997.5,proxy
22335,WBV10,-32.794,116.604,997.5,proxy
22336,WBV10,-32.794,116.604,997.5,proxy
22337,WBY12,-34.039,117.413,1052.75,proxy
22338,WBY12,-34.039,117.413,1052.75,proxy
22339,WBY12,-34.039,117.413,1052.75,proxy
22340,WBX08,-33.597,116.194,532.5,proxy
22341,WBX08,-33.597,116.194,532.5,proxy
22342,WBX08,-33.597,116.194,532.5,proxy
22343,WBV13,-32.756,117.767,435.8,proxy
22344,WBV13,-32.756,117.767,435.8,proxy
